"lga_id","pop_2006","lga","state","zone","area_sq_km","surveying_effort","pop_density_2006","unique_lga","longitude","latitude"
392,145446,"Kabba/Bunu","Kogi","North-Central",2707.241995,"113",53.7247871703468,"kogi_kabba_bunu",6.22889524729817,8.10006801694396
393,153828,"Kabo","Kano","Northwest",340.7349653,"Others",451.459391214994,"kano_kabo",8.19963869188806,11.8802512367282
394,244274,"Kachia","Kaduna","Northwest",4632.784768,"113",52.7272498578548,"kaduna_kachia",7.64999334598695,9.83222288668756
395,357694,"Kaduna North","Kaduna","Northwest",72.42071524,"Others",4939.1116728772,"kaduna_kaduna_north",7.43594166448964,10.5477633175517
396,402390,"kaduna South","Kaduna","Northwest",59.34320031,"Others",6780.72631570213,"kaduna_kaduna_south",7.39909808807386,10.4844602173099
397,271058,"Kafin-Hausa","Jigawa","Northwest",1379.353275,"Others",196.510933720007,"jigawa_kafin_hausa",10.0084464580585,12.1599425453839
398,202884,"Kafur","Katsina","Northwest",1106.438998,"Others",183.366638709168,"katsina_kafur",7.7064259063867,11.6618287213346
399,90015,"Kaga","Borno","Northeast",2696.505367,"Others",33.3820956196154,"borno_kaga",12.4679496359695,11.6381093582813
400,240943,"Kagarko","Kaduna","Northwest",1863.852845,"148",129.271471536156,"kaduna_kagarko",7.6286871242234,9.47506306237748
401,124164,"Kaiama","Kwara","North-Central",6978.569934,"113",17.7921839537734,"kwara_kaiama",4.17802603433209,9.40786700676994
402,184401,"Kaita","Katsina","Northwest",925.0114838,"113",199.349957518873,"katsina_kaita",7.72626632294973,13.1629929514781
403,200997,"Kajola","Oyo","Southwest",609.6093244,"Others",329.714444899327,"oyo_kajola",3.35624144829795,8.02691832291546
404,110868,"Kajuru","Kaduna","Northwest",2810.183518,"Others",39.4522276889961,"kaduna_kajuru",8.29264594731121,10.3002331919499
405,60797,"Kala/Balge","Borno","Northeast",1892.403207,"113",32.1268743231421,"borno_kala_balge",14.4806845628571,12.0404508323098
406,85403,"Kalgo","Kebbi","Northwest",1174.63058,"148",72.7062631044392,"kebbi_kalgo",4.10709438462614,12.2604575003643
407,149805,"Kaltungo","Gombe","Northeast",880.453216,"Others",170.1453266087,"gombe_kaltungo",11.4189790217183,9.83460587257967
408,165898,"Kanam","Plateau","North-Central",2597.924251,"Others",63.857904993243,"plateau_kanam",10.0979700320368,9.4986848113849
409,245739,"Kankara","Katsina","Northwest",1462.354682,"Others",168.043363914911,"katsina_kankara",7.36092538219248,11.9769577780241
410,121424,"Kanke","Plateau","North-Central",925.606193,"113",131.183219082027,"plateau_kanke",9.62987862812299,9.38778081465093
411,151434,"Kankia","Katsina","Northwest",823.9709605,"Others",183.78560320634,"katsina_kankia",7.78768117211999,12.4467167753011
412,365525,"Kano-Municipal","Kano","Northwest",17.38827426,"Others",21021.3500508704,"kano_kano_municipal",8.50152118896393,11.9580635806219
413,106992,"Karasuwa","Yobe","Northeast",1160.996676,"113",92.1553026048457,"yobe_karasuwa",10.7773781499452,12.9618232448052
414,141407,"Karaye","Kano","Northwest",478.6999113,"Others",295.398007524135,"kano_karaye",8.01110155212501,11.7594528332431
415,195844,"Karin Lamido","Taraba","Northeast",6613.987032,"113",29.6105811899028,"taraba_karin_lamido",10.8631138079397,9.20200700256081
416,205477,"Karu","Nasarawa","North-Central",2640.100178,"Others",77.8292436447084,"nasarawa_karu",7.80007993069249,9.04949067464011
417,295970,"Katagum","Bauchi","Northeast",1435.213545,"Others",206.220183073871,"bauchi_katagum",10.3367232703503,11.6819446606609
418,122176,"Katcha","Niger","North-Central",1682.247604,"148",72.6266452747464,"niger_katcha",6.26665862021909,9.14958974874091
419,318459,"Katsina","Katsina","Northwest",142.0670733,"Others",2241.61019582291,"katsina_katsina",7.60999023990966,13.0076703925226
420,224718,"Katsina-Ala","Benue","North-Central",2400.8557,"148",93.5991280109004,"benue_katsina_ala",9.57186054631638,7.31810887425968
421,222579,"Kaura","Kaduna","Northwest",484.9275446,"Others",458.994343543833,"kaduna_kaura",8.46221214419684,9.6133565918426
422,281367,"Kaura Namoda","Zamfara","Northwest",868.045788,"Others",324.138431278236,"zamfara_kaura_namoda",6.59459546067256,12.5210769009579
423,17008,"Kauru","Kaduna","Northwest",2464.394547,"148",6.90149230394316,"kaduna_kauru",7.87679850310153,10.2703283355466
424,161494,"Kazaure","Jigawa","Northwest",368.3112135,"Others",438.471580773633,"jigawa_kazaure",8.53733330274833,12.6504643565196
425,79253,"Keana","Nasarawa","North-Central",1048.193202,"Others",75.6091528248625,"nasarawa_keana",8.78826205812009,8.17170670088433
426,124658,"Kebbe","Sokoto","Northwest",2620.595025,"Others",47.5685860694939,"sokoto_kebbe",4.72984824677949,11.9155152188709
427,92664,"Keffi","Nasarawa","North-Central",138.1410914,"Others",670.792441705003,"nasarawa_keffi",7.83268532787902,8.83749514308747
428,294217,"Khana","Rivers","South-South",560.3552633,"113",525.054406141062,"rivers_khana",7.43546235996282,4.67977173807088
429,136736,"Kibiya","Kano","Northwest",403.5965819,"Others",338.793751315464,"kano_kibiya",8.68374148562994,11.4930809348112
430,147618,"Kirfi","Bauchi","Northeast",2369.105824,"113",62.3095846983997,"bauchi_kirfi",10.5400284962412,10.3960303624435
431,191523,"Kiri-Kasama","Jigawa","Northwest",795.9851028,"Others",240.61128697797,"jigawa_kiri_kasama",10.2397559047113,12.572008959677
432,264781,"Kiru","Kano","Northwest",927.2809215,"Others",285.545613913507,"kano_kiru",8.14824070584507,11.5954852611474
433,172913,"kiyawa","Jigawa","Northwest",1029.769609,"148",167.914258188212,"jigawa_kiyawa",9.58078144375103,11.8443216178188
434,115900,"Kogi","Kogi","North-Central",1498.151317,"148",77.3620118908189,"kogi_kogi",6.86501296946368,8.14712070199217
435,154605,"Koko/Besse","Kebbi","Northwest",1300.406089,"Others",118.889784743233,"kebbi_koko_besse",4.38058141202832,11.465191325545
436,109749,"Kokona","Nasarawa","North-Central",1844.280559,"148",59.5077573552626,"nasarawa_kokona",8.06551573984418,8.84361393220517
437,77292,"Kolokuma","Bayelsa","South-South",361.0323431,"148",214.086082527491,"bayelsa_kolokuma",6.26240675756265,5.0855735880616
438,156564,"Konduga","Borno","Northeast",5846.136537,"Others",26.7807635023766,"borno_konduga",13.0969359626107,11.6076787779326
439,225672,"Konshisha","Benue","North-Central",1673.096367,"Others",134.882846231176,"benue_konshisha",8.66591277521013,7.06147982042896
440,151944,"Kontagora","Niger","North-Central",2082.100524,"Others",72.9763036167412,"niger_kontagora",5.48811468537056,10.4291133793432
441,665393,"Kosofe","Lagos","Southwest",81.52132353,"Others",8162.19574446843,"lagos_kosofe",3.40821648255081,6.59257994784444
442,127956,"Kuagama","Jigawa","Northwest",882.0306666,"Others",145.069785944334,"jigawa_kuagama",9.77088127771834,12.5036930359397
443,282045,"Kubau","Kaduna","Northwest",2504.901188,"Others",112.597255872274,"kaduna_kubau",8.36100431075874,10.8679045000596
444,138992,"Kudan","Kaduna","Northwest",399.845138,"148",347.614580723,"kaduna_kudan",7.77882302639477,11.2668653603702
445,97367,"Kuje","FCT","North-Central",1644.361659,"Pilot",59.2126430746462,"fct_kuje",7.25259531999958,8.66045261038968
446,203864,"Kukawa","Borno","Northeast",4892.833905,"Others",41.665832921831,"borno_kukawa",13.7203671691203,13.0431560319279
447,295979,"Kumbotso","Kano","Northwest",157.6100022,"Others",1877.92015651656,"kano_kumbotso",8.52706436797712,11.9175989044669
448,91531,"Kurmi","Taraba","Northeast",4350.030595,"Others",21.0414612037918,"taraba_kurmi",10.6236865545388,7.20967047926731
449,111018,"Kunchi","Kano","Northwest",671.0168006,"148",165.447422330904,"kano_kunchi",8.27345877252877,12.4206438530263
450,144601,"Kura","Kano","Northwest",206.4542153,"Others",700.402264927744,"kano_kura",8.49697261279077,11.7782606889092
451,11781,"Kurfi","Katsina","Northwest",572.005611,"Others",20.5959518113888,"katsina_kurfi",7.48866399769945,12.6983658385969
452,99267,"Kusada","Katsina","Northwest",390.0433243,"Others",254.502497070426,"katsina_kusada",7.98152197028304,12.4573007761257
453,85837,"Kwali","FCT","North-Central",1206.43191,"Others",71.1494774703033,"fct_kwali",6.97573775209391,8.74136014373463
454,248697,"Kwande","Benue","North-Central",2890.177878,"148",86.0490289864436,"benue_kwande",9.47352170281614,6.84199205184072
455,195298,"Kwami","Gombe","Northeast",1785.06687,"148",109.406545649464,"gombe_kwami",11.2078451990626,10.507531792899
456,133899,"Kware","Sokoto","Northwest",554.7082453,"Others",241.386352437549,"sokoto_kware",5.29400656425252,13.1593769131456
457,56500,"Kwaya-Kusar","Borno","Northeast",731.2701577,"Others",77.2628274312526,"borno_kwaya_kusar",11.8786191321998,10.4424522538832
458,330712,"Lafia","Nasarawa","North-Central",2755.832242,"Others",120.004401922517,"nasarawa_lafia",8.71537428732341,8.63893763558289
459,147957,"Lagelu","Oyo","Southwest",338.750336,"113",436.772998507077,"oyo_lagelu",4.06585599403196,7.50466087466112
460,209437,"Lagos Island","Lagos","Southwest",8.673032387,"Others",24148.070784784,"lagos_lagos_island",3.39399720964667,6.45362159125166
461,317720,"Lagos Mainland","Lagos","Southwest",19.49257208,"Others",16299.5421382071,"lagos_lagos_mainland",3.38758948518492,6.49717308503253
462,106305,"Langtang South","Plateau","North-Central",1187.252412,"148",89.5386683788013,"plateau_langtang_south",9.81345993378173,8.5960801902786
463,140643,"Langtang North","Plateau","North-Central",837.941854,"Others",167.843388331334,"plateau_langtan_north",9.81540928719058,9.08897146801157
464,110127,"Lapai","Niger","North-Central",3052.522514,"Others",36.0773751855774,"niger_lapai",6.66347505851414,8.74277355257579
465,112803,"Larmurde","Adamawa","Northeast",1169.199512,"113",96.4788291837741,"adamawa_larmurde",11.7107196353969,9.56083619530461
466,96590,"Lau","Taraba","Northeast",1658.667249,"Others",58.2335004554009,"taraba_lau",11.4101954502052,9.18485030418278
467,209917,"Lavun","Niger","North-Central",2836.913739,"113",73.994847680492,"niger_lavun",5.59643163432124,9.43065616495045
468,331161,"Lere","Kaduna","Northwest",2157.245656,"113",153.511028787535,"kaduna_lere",8.57247055106415,10.3572508800421
469,169063,"Logo","Benue","North-Central",1407.082304,"113",120.151464857027,"benue_logo",9.22603785717673,7.6665229840718
470,195261,"Lokoja","Kogi","North-Central",3181.167851,"Others",61.3802883549888,"kogi_lokoja",6.46862491837665,8.2090478187576
471,61606,"Machina","Yobe","Northeast",1211.865598,"Others",50.8356703100338,"yobe_machina",10.0164335862063,13.0463526485412
472,134827,"Madgali","Adamawa","Northeast",819.4232618,"Others",164.53889739941,"adamawa_madgali",13.5083512271328,10.8225527818946
473,136623,"Madobi","Kano","Northwest",273.4555385,"Others",499.616869160615,"kano_madobi",8.38894599914329,11.8176919883805
474,103518,"Mafa","Borno","Northeast",2863.860303,"148",36.1463161773502,"borno_mafa",13.5371891632905,12.0119818307641
475,181653,"Magama","Niger","North-Central",4110.928854,"Others",44.1878238352991,"niger_magama",4.97662401591486,10.3759199409509
476,140231,"Magumeri","Borno","Northeast",4849.148693,"Others",28.9186842635762,"borno_magumeri",12.6309839318748,12.1695433065269
477,21178,"Mai'Adua","Katsina","Northwest",527.6774376,"Others",40.1343671170071,"katsina_mai_adua",8.21721988866105,13.1420810830104
478,521492,"Maiduguri","Borno","Northeast",132.1589366,"Others",3945.94579387679,"borno_maiduguri",13.1260079287992,11.8462117594447
479,179715,"Maigatari","Jigawa","Northwest",869.9295265,"148",206.585699790016,"jigawa_maigatari",9.58251660113253,12.7157117257953
480,111215,"Maiha","Adamawa","Northeast",1271.281303,"148",87.4826049416067,"adamawa_maiha",13.162659448377,9.84245963872916
481,175686,"Maiyama","Kebbi","Northwest",1028.87805,"Others",170.754930577049,"kebbi_maiyama",4.33920406539228,11.8689179650573
482,146259,"Makarfi","Kaduna","Northwest",540.5886596,"Others",270.555065117759,"kaduna_makarfi",7.97935913980587,11.321580762133
483,222399,"Makoda","Kano","Northwest",441.2913488,"Others",503.97317011713,"kano_makoda",8.48878669885127,12.4286702171394
484,161413,"Malam-Maduri","Jigawa","Northwest",765.3381831,"Others",210.90415134679,"jigawa_malam_maduri",10.0085391117248,12.5675234300017
485,182920,"Malumfashi","Katsina","Northwest",674.0145325,"Others",271.388807184213,"katsina_malumfashi",7.65832012166051,11.864503596723
486,294931,"Mangu","Plateau","North-Central",1652.392569,"Others",178.487246634429,"plateau_mangu",9.18229166548953,9.40092870790654
487,176966,"Mani","Katsina","Northwest",784.4351771,"Others",225.59671616746,"katsina_mani",7.92475483235961,12.892864845577
488,210852,"Maradun","Zamfara","Northwest",2729.505114,"Others",77.2491683267094,"zamfara_maradun",6.25434844223641,12.7574644446439
489,199430,"Mariga","Niger","North-Central",5555.932327,"Others",35.8949656443503,"niger_mariga",5.82119084114517,10.6773155853136
490,297398,"Makurdi","Benue","North-Central",819.9766276,"Others",362.69082555494,"benue_makurdi",8.51959178265379,7.73737474453816
491,229370,"Marte","Borno","Northeast",3148.690693,"Others",72.8461517385379,"borno_marte",13.8451467194706,12.404734067518
492,291900,"Maru","Zamfara","Northwest",6657.202419,"113",43.8472471810234,"zamfara_maru",6.30029690231652,11.4999703803932
493,215022,"Mashegu","Niger","North-Central",9189.618326,"Others",23.3983602334868,"niger_mashegu",5.24661135411516,9.86746370396416
494,173134,"Mashi","Katsina","Northwest",904.7329356,"113",191.364758800542,"katsina_mashi",7.99008611009256,13.1258651975191
495,115325,"Matazu","Katsina","Northwest",503.2248054,"Others",229.171930243644,"katsina_matazu",7.62519747462793,12.2640867233183
496,153129,"Mayo-Belwa","Adamawa","Northeast",1766.114066,"Others",86.7039128151081,"adamawa_mayo_belwa",11.9446826368313,8.95683410034765
497,237555,"Mbaitoli","Imo","Southeast",204.0664026,"Others",1164.10637406905,"imo_mbaitoli",7.02571765049044,5.59605668608385
498,104012,"Mbo","Akwa Ibom","South-South",215.1422705,"113",483.456829558745,"akwa_ibom_mbo",8.25132007611991,4.64738296655415
499,155302,"Michika","Adamawa","Northeast",965.6970725,"113",160.818546956919,"adamawa_michika",13.3983795358963,10.5746150628281
500,128424,"Miga","Jigawa","Northwest",585.5921233,"Pilot",219.306228499607,"jigawa_miga",9.694630181589,12.2324702224179
501,97411,"Mikang","Plateau","North-Central",739.0941768,"113",131.797818272298,"plateau_mikang",9.59931941809234,9.01051011417833
502,213794,"Minjibir","Kano","Northwest",415.9763537,"148",513.957098999399,"kano_minjibir",8.62816232016251,12.1876327964134
503,263487,"Misau","Bauchi","Northeast",1225.552602,"Others",214.99444378806,"bauchi_misau",10.4483033159128,11.3902172481366
504,146496,"Moba","Ekiti","Southwest",199.6412389,"Others",733.796287816966,"ekiti_moba",5.13015118619112,7.99596380451089
505,116654,"Mobbar","Borno","Northeast",2786.205968,"148",41.8684050424803,"borno_mobbar",12.6826353039802,13.0626848360303
506,151072,"Mubi North","Adamawa","Northeast",901.234246,"148",167.627895489449,"adamawa_mubi_north",13.3100042049282,10.323190300545
507,128937,"Mubi South","Adamawa","Northeast",413.500381,"Others",311.818334213337,"adamawa_mubi_south",13.3242981224411,10.1743195749618
508,244937,"Mokwa","Niger","North-Central",4341.392669,"Others",56.4189924005236,"niger_mokwa",5.24304380496155,9.21291377561561
509,109851,"Monguno","Borno","Northeast",1910.15426,"Others",57.5089678882793,"borno_monguno",13.5990116006521,12.537211484298
510,44037,"Mopa Muro","Kogi","North-Central",901.915616,"Others",48.8260755427479,"kogi_mopa_muro",5.90926304255848,8.15153810976078
511,108792,"Moro","Kwara","North-Central",3275.667914,"Others",33.2121579037453,"kwara_moro",4.5692743585183,8.84244755850813
512,103651,"Moya","Niger","North-Central",2176.987338,"113",47.6121280958962,"niger_moya",7.04117083554518,9.81980690213896
513,178036,"Mpkat-Enin","Akwa Ibom","South-South",329.5264845,"Others",540.27827314135,"akwa_ibom_mpkat_enin",7.76433050626353,4.69460651760058
514,778567,"Municipal-Area-Council","FCT","North-Central",1769.431546,"Others",440.009675288111,"fct_municipal_area_council",7.39809529833516,8.97574889160774
515,171714,"Musawa","Katsina","Northwest",848.6334685,"113",202.341772241805,"katsina_musawa",7.68934417806401,12.092278166266
516,633009,"Mushin","Lagos","Southwest",17.50485671,"Others",36161.9069774151,"lagos_mushin",3.35122476160487,6.53113744249468
517,138185,"Nafada","Gombe","Northeast",1584.563756,"148",87.2069675181943,"gombe_nafada",11.1980203401756,11.0640071594814
518,87823,"Nangere","Yobe","Northeast",979.0593379,"148",89.7014068507563,"yobe_nangere",10.9673147960853,11.8131133120938
519,596669,"Nassarawa","Kano","Northwest",34.09781677,"Others",17498.7449790323,"kano_nassarawa",8.58423630451338,11.9924524380358
520,596669,"Nasarawa","Nasarawa","North-Central",5736.162057,"148",104.018853385055,"nasarawa_nasarawa",7.78940605750048,8.33263102455701
521,149129,"Nasarawa-Eggon","Nasarawa","North-Central",1208.153056,"148",123.435519414851,"nasarawa_nasarawa_eggon",8.43749283235334,8.74545151602238
522,103171,"Ndokwa-East","Delta","South-South",1618.051663,"148",63.7624881573389,"delta_ndokwa_east",6.51178759455407,5.68698736952751
523,149325,"Ndokwa-West","Delta","South-South",816.4445634,"Others",182.89667993887,"delta_ndokwa_west",6.34128775673473,5.8013892616072
524,130931,"Nembe","Bayelsa","South-South",760.2754602,"148",172.215212583025,"bayelsa_nembe",6.29375322805159,4.50901339918282
525,237071,"Ngala","Borno","Northeast",1462.471261,"Others",162.103014481048,"borno_ngala",14.1884509321312,12.222479716505
526,99799,"Nganzai","Borno","Northeast",2463.091012,"Others",40.5177882237345,"borno_nganzai",13.1145676222211,12.4843667177129
527,124766,"Ngaski","Kebbi","Northwest",2635.358073,"148",47.3430921127051,"kebbi_ngaski",4.76344492860193,10.5741307021805
528,159932,"Ngor-Okpala","Imo","Southeast",561.3238092,"113",284.919323532589,"imo_ngor_okpala",7.15801286345437,5.30941974951555
529,150632,"Nguru","Yobe","Northeast",915.5044164,"Others",164.534432932966,"yobe_nguru",10.4032847244908,12.9790195008897
530,387192,"Ningi","Bauchi","Northeast",4623.216777,"148",83.7494797834785,"bauchi_ningi",9.23170089407095,11.0488884852043
531,145110,"Njaba","Imo","Southeast",83.96917055,"148",1728.13425510251,"imo_njaba",7.00820545361264,5.70586882290472
532,148465,"Njikoka","Anambra","Southeast",95.14449554,"Others",1560.41607196901,"anambra_njikoka",6.99313644988984,6.18648471494612
533,148774,"Nkanu East","Enugu","Southeast",794.7336948,"Others",187.199814193659,"enugu_nkanu",7.66425388668848,6.31990889982425
534,146695,"Nkanu West","Enugu","Southeast",224.7961883,"148",652.568894114118,"enugu_nkanu_west",7.5212029692127,6.32192256926875
535,80152,"Nkwerre","Imo","Southeast",38.07506643,"Others",2105.10466599861,"imo_nkwerre",7.104303819379,5.749804496222
536,157569,"Nnewi North","Anambra","Southeast",59.85220362,"Others",2632.63489846424,"anambra_nnewi_north",6.90280385880254,6.00425209100307
537,233658,"Nnewi South","Anambra","Southeast",173.958056,"148",1343.18585395091,"anambra_nnewi_south",6.97297726091169,5.95352311376045
538,74595,"Nsit-Atai","Akwa Ibom","South-South",134.3068003,"Others",555.407468820475,"akwa_ibom_nsit_atai",8.03097951365473,4.82637861351328
539,108611,"Nsit-Ibom","Akwa Ibom","South-South",141.8677434,"Others",765.579245831579,"akwa_ibom_nsit_ibom",7.89419692629478,4.89369900390512
540,128231,"Nsit-Ubuim","Akwa Ibom","South-South",205.7718265,"113",623.17083043436,"akwa_ibom_nsit_ubuim",7.95962553631678,4.74828841456321
541,309633,"Nsukka","Enugu","Southeast",484.2060429,"Others",639.465377477634,"enugu_nsukka",7.37273857143126,6.84224807916566
542,90723,"Numan","Adamawa","Northeast",904.2490604,"Others",100.329659131598,"adamawa_numan",11.8182998100207,9.43111575035048
543,128472,"Nwangele","Imo","Southeast",63.28562693,"Pilot",2030.03440484365,"imo_nwangele",7.12613346974202,5.71308478060165
544,228851,"Obafemi-Owode","Ogun","Southwest",1411.679763,"148",162.112545634048,"ogun_obafemi_owode",3.48230904819233,6.99257674285693
545,110324,"Obanliku","Cross River","South-South",1056.104754,"148",104.463122225468,"cross_river_obanliku",9.30390556497296,6.51957665566291
546,148874,"Obi","Nasarawa","North-Central",967.944363,"113",153.804294637955,"nasarawa_obi",8.73859215771517,8.35161044945259
547,98855,"Obi","Benue","North-Central",422.5384962,"Others",233.955014487506,"benue_obi",8.28264978116011,7.02735704308559
548,181439,"Obi Nwa","Abia","Southeast",395.2928851,"113",458.998901419893,"abia_obi_nwa",7.46827359703116,5.14254096006632
549,464789,"Obio/Akpor","Rivers","South-South",259.6788618,"Others",1789.86074098697,"rivers_obio_akpor",7.01253734256846,4.86573937248266
550,116511,"Obokun","Osun","Southwest",527.2962539,"Others",220.959278846111,"osun_obokun",4.76264438599989,7.78075652835334
551,148281,"Obot-Akara","Akwa Ibom","South-South",237.5241582,"Others",624.27755190756,"akwa_ibom_obot_akara",7.60565896919377,5.24779513298466
552,118114,"Obowo","Imo","Southeast",93.28285205,"148",1266.1919892489,"imo_obowo",7.36257993901599,5.56532009512687
553,172444,"Obubra","Cross River","South-South",1114.494737,"148",154.72841124776,"cross_river_obubra",8.37565009189935,5.98047928032143
554,160106,"Obudu","Cross River","South-South",453.1460603,"Others",353.320957692987,"cross_river_obudu",9.06102490500202,6.55549852603409
555,109449,"Odeda","Ogun","Southwest",1562.191301,"113",70.0612018066794,"ogun_odeda",3.51879704535318,7.2924181835319
556,230351,"Odigbo","Ondo","Southwest",1820.171883,"Others",126.554531553546,"ondo_odigbo",4.73637611528895,6.75674906728451
557,127123,"Odogbolu","Ogun","Southwest",541.6180828,"Others",234.709667267409,"ogun_odogbolu",3.82036979984639,6.78122210931728
558,134110,"Odo-otin","Osun","Southwest",294.7509349,"113",454.994315948478,"osun_odo_otin",4.67518292013194,8.00787718087899
559,192444,"Odukpani","Cross River","South-South",1354.442988,"113",142.083499789214,"cross_river_odukpani",8.14713320011495,5.1652565614478
560,89674,"Offa","Kwara","North-Central",95.4916054,"Others",939.077310768513,"kwara_offa",4.68414183211563,8.15120645566357
561,192169,"Ofu","Kogi","North-Central",1680.458991,"Others",114.35506669856,"kogi_ofu",7.03758393554738,7.32549311495688
562,284010,"Ogba/Egbema/Ndoni","Rivers","South-South",969.7606397,"Others",292.866083003595,"rivers_ogba_egbema_ndoni",6.63604337562897,5.39850019757074
563,128707,"Ogbadibo","Benue","North-Central",597.9435825,"Others",215.249404403466,"benue_ogbadibo",7.68011749433712,7.00437816885279
564,221879,"Ogbaru","Anambra","Southeast",453.5161543,"Others",489.241668452735,"anambra_ogbaru",6.73865438357712,5.9072942027868
565,179926,"Ogbia","Bayelsa","South-South",695.165229,"148",258.824798039489,"bayelsa_ogbia",6.3299773081308,4.76954653325812
566,198720,"Ogbomoso North","Oyo","Southwest",184.7151775,"Others",1075.81847192822,"oyo_ogbomoso_north",4.2677264597037,8.15207148357365
567,100815,"Ogbomoso South","Oyo","Southwest",68.34389732,"Others",1475.11341836366,"oyo_ogbomoso_south",4.23547457835813,8.07721703807934
568,74683,"Ogo Bolo","Rivers","South-South",88.70791866,"148",841.89778238677,"rivers_ogo_bolo",7.19815597360587,4.66660259581225
569,171901,"Ogoja","Cross River","South-South",972.2577511,"Others",176.805995946562,"cross_river_ogoja",8.72100456267797,6.5105964495203
570,65184,"Ogo Oluwa","Oyo","Southwest",368.9994548,"148",176.650667506623,"oyo_ogo_oluwa",4.21282964846891,7.95500163320908
571,39622,"Ogori/Magongo","Kogi","North-Central",79.4399695,"Others",498.766556047079,"kogi_ogori_magongo",6.16054617919068,7.47701371829167
572,72935,"Ogun waterside","Ogun","Southwest",1001.581011,"148",72.8198709829574,"ogun_ogun_waterside",4.41045434287093,6.49194042644418
573,143008,"Oguta","Imo","Southeast",483.6417368,"Others",295.689947989617,"imo_oguta",6.79931811921706,5.66601093312085
574,245144,"Ohafia","Abia","Southeast",438.2592552,"113",559.358409643005,"abia_ohafia",7.80160005504767,5.66795540859031
575,182538,"Ohaji/Egbema","Imo","Southeast",890.5895668,"Others",204.963101752788,"imo_ohaji_egbema",6.82279054594646,5.42538312061213
576,148626,"Ohaozara","Ebonyi","Southeast",311.662408,"148",476.881382498976,"ebonyi_ohaozara",7.78160770533944,6.00750201105185
577,196337,"Ohaukwu","Ebonyi","Southeast",516.8795589,"Others",379.850579538946,"ebonyi_ohaukwu",8.01766561130269,6.53253098778837
578,71482,"Ohimini","Benue","North-Central",632.058932,"Others",113.093884732888,"benue_ohimini",7.95173493697153,7.25130280041404
579,182717,"Ohionmwon","Edo","South-South",2383.070819,"113",76.6729207303512,"edo_ohionmwon",6.00324601056719,6.06246437216527
580,126587,"Oji-River","Enugu","Southeast",403.2371531,"148",313.926926194242,"enugu_oji_river",7.28716655746102,6.16248366319646
581,598071,"Ojo","Lagos","Southwest",158.3905153,"Others",3775.92685311505,"lagos_ojo",3.1641265056391,6.45552210550494
582,170236,"Oju","Benue","North-Central",1282.42443,"Others",132.745443721779,"benue_oju",8.37489810765498,6.86194619659218
583,199999,"Okehi","Kogi","North-Central",661.39015,"148",302.391863561923,"kogi_okehi",6.32930006428363,7.72900470203417
584,320260,"Okene","Kogi","North-Central",327.9823093,"Others",976.455104189975,"kogi_okene",6.34421206699455,7.47327932781887
585,57619,"Oke-Ero","Kwara","North-Central",438.0978846,"148",131.52083592599,"kwara_oke_ero",5.27694461987569,8.19343116973915
586,132237,"Okigwe","Imo","Southeast",320.3747651,"Others",412.757228112908,"imo_okigwe",7.32040322784073,5.83216731429744
587,233565,"Okitipupa","Ondo","Southwest",804.0500277,"Others",290.485656306881,"ondo_okitipupa",4.71607090451827,6.55346700940978
588,104057,"Okobo","Akwa Ibom","South-South",299.4975974,"Others",347.438513374866,"akwa_ibom_okobo",8.13324136801313,4.82137616723801
589,130029,"Okpe","Delta","South-South",445.3813938,"Others",291.94978014369,"delta_okpe",5.78927119854847,5.68477709170593
590,222026,"Okrika","Rivers","South-South",222.0710514,"148",999.797130694361,"rivers_okrika",7.10087509650412,4.68720903212178
591,160152,"Olamabolo","Kogi","North-Central",1132.022936,"Others",141.474165325569,"kogi_olamabolo",7.53605286149809,7.19206833265289
592,76593,"Ola-oluwa","Osun","Southwest",328.1136164,"148",233.434384224476,"osun_ola_oluwa",4.20544102924872,7.75527889950458
593,131761,"Olorunda","Osun","Southwest",96.80194761,"Others",1361.13996932009,"osun_olorunda",4.57110838007029,7.85821646516229
594,81759,"Olorunsogo","Oyo","Southwest",1070.286859,"Others",76.3898008393654,"oyo_olorunsogo",4.08324424195823,8.7752950636788
595,202725,"Oluyole","Oyo","Southwest",629.606662,"Others",321.9867454325,"oyo_oluyole",3.8852427266542,7.19523167497201
596,108402,"Omala","Kogi","North-Central",1666.86705,"113",65.033381036598,"kogi_omala",7.54660130587034,7.8086453551349
597,100366,"Omuma","Rivers","South-South",170.0078535,"113",590.360962354013,"rivers_omuma",7.23383930319761,5.08535943339256
598,265059,"Ona-ara","Oyo","Southwest",289.8727639,"Others",914.39773931793,"oyo_ona_ara",4.04043562232643,7.26576826806166
599,74758,"Ondo East","Ondo","Southwest",354.2360332,"113",211.040077782804,"ondo_ondo_east",4.95403479272218,7.08414312789226
600,283672,"Ondo west","Ondo","Southwest",971.3875536,"Others",292.027624760787,"ondo_ondo_west",4.74137291364781,7.01563023470504
601,236828,"Onicha","Ebonyi","Southeast",476.231073,"Others",497.296403840494,"ebonyi_onicha",7.85073779880285,6.1140340766885
602,124942,"Onitsha North","Anambra","Southeast",42.14007024,"Others",2964.92149368567,"anambra_onitsha_north",6.79968461209178,6.16081116659693
603,136662,"Onitsha","Anambra","Southeast",10.01234052,"Others",13649.3559849481,"anambra_onitsha",6.77235844822046,6.13703132903573
